pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
8;6;0.59;4;271.5734490922157;1297.7085255956122;38962.716984215986;16.748805601906568;0.16163793103448276
12;8;0.91;1;261.8717258037782;1372.6678394571247;30883.879027319817;13.27622798502751;0.17510775862068964
12;9;1.34;2;265.29946314816823;1387.819573257647;32239.322563148773;13.858801829460628;0.18857758620689655
13;10;1.81;2;268.670497426186;1972.4275079953054;44852.60308194641;19.28094755075453;0.20204741379310345
14;11;2.31;2;263.91394727288423;2118.6848910832673;41920.638217493986;18.020732560196503;0.21551724137931036
13;3;1.25;2;282.7374890632464;1508.8635943467739;49507.32290508722;21.281430751425923;0.20204741379310345
6;4;0.52;6;257.3642095937396;748.5837996695006;21332.26155862422;9.170086875863817;0.16163793103448276
3;6;0.43;6;193.55730324375392;687.2164980535524;18408.053069100468;7.91306811022406;0.12122844827586207
6;6;0.73;3;191.05523849552418;1238.4579746788277;24116.82309443735;10.367310813492429;0.12122844827586207
11;8;1.08;2;264.66056898198855;1605.78223890436;37363.481550730256;16.061568123672565;0.17510775862068967
11;8;1.45;1;195.09051457225164;1335.774149823297;30565.313590870108;13.139226920864782;0.16163793103448276
12;10;1.92;1;204.0595480525438;1730.3091211907686;36402.52770094658;15.648559270826311;0.17510775862068967
12;10;2.42;2;196.59075812634023;1916.535749759682;36194.65176316105;15.55933833528939;0.18857758620689655
15;13;2.97;1;209.40426766348304;2236.4565743163485;49166.19284935875;21.135262121611696;0.21551724137931033
11;4;1.71;4;203.95557336320326;1759.472799948085;46148.22295278644;19.837711806348892;0.20204741379310345
8;1;0.68;7;269.14383869861297;1538.6401910675318;49417.61280676908;21.24293580744183;0.20204741379310345
4;2;0.06;7;261.17501512368017;951.1362914926535;40020.79300611052;17.20335528732427;0.15812835483465557
2;1;0.1;7;252.78151158596768;641.7661264864083;22071.896162241428;9.487968367904909;0.13292626378808334
2;2;0.2;6;253.22500133392606;725.6028645670085;23667.21308301472;10.173679619865682;0.11514589476998022
4;4;0.33;4;261.6105973601659;875.1482161603826;27850.60267446774;11.972042099151778;0.10775862068965518
4;4;0.48;6;265.69732771462213;1236.6746635375794;38924.71050321541;16.732444739665137;0.13469827586206898
7;4;0.64;2;202.19989263596028;926.3095394303892;31414.14853159708;13.503812760340015;0.12213120738601883
8;5;0.86;3;257.86156639640046;901.976319654439;20031.001464206518;8.610815192979818;0.14816810344827586
8;2;0.12;3;280.4855185919465;1275.4034658909268;43829.14087918039;18.840520862649644;0.14816810344827586
8;2;0.1;5;275.1436701220954;1029.5846041427787;40842.35298793714;17.556586194919443;0.17510775862068967
7;4;0.24;4;277.94467871845535;842.2366575082575;37366.22861587875;16.06222226150245;0.14816810344827588
7;6;0.49;5;204.6164689897716;1193.3338610192297;31069.72078434559;13.355925418142546;0.16163793103448276
9;9;0.83;4;207.43038875802978;1468.2934200680693;36599.49255593065;15.73306570618158;0.17510775862068967
13;11;1.26;1;266.12408894605375;1585.6927550403539;35961.190965662994;15.458743680688219;0.18857758620689657
12;11;1.76;2;250.76625313523067;1910.5874004386383;35871.75055630469;15.420539476344974;0.18857758620689655
13;10;2.26;2;267.0700560606773;2112.769009063595;47103.15717741226;20.248436625050427;0.20204741379310345
17;13;2.82;1;265.1835496641481;2100.472819050184;43478.842593757814;18.690558735472898;0.24245689655172414
14;5;1.73;2;275.8615092375735;1640.698169918317;44718.41770842277;19.223079938981407;0.2155172413793104
8;5;0.81;7;266.28683281074325;1199.5853848876002;39867.03586671388;17.1374176579866;0.20214478747722697
7;7;0.59;6;191.77973307774394;939.6204474946605;17110.90104240625;7.355656358721919;0.17510775862068964
8;10;0.96;3;125.78605310412145;1153.4444444444446;18373.055555555555;7.898322851153039;0.14816810344827586
12;12;1.48;2;263.3314205636876;1915.4129679041844;37429.62428722776;16.090176960721365;0.18857758620689657
16;12;2.03;0;266.76860751610445;2343.032371729738;50856.10288590565;21.861752461553575;0.21551724137931036
14;13;2.59;2;203.25884741624736;2050.953515648221;41590.80677555706;17.8789302552095;0.21551724137931033
12;12;3.19;3;195.8397788006618;2220.432934850696;39653.52269252566;17.046331391661106;0.20204741379310345
16;13;3.82;1;198.9659365434014;2235.6329857605547;40777.62236860171;17.529520061123392;0.22898706896551724
14;5;2.62;2;265.3502182258169;1921.608364074867;43360.634339558484;18.639615359043336;0.21551724137931036
8;1;1.33;6;274.3761363517471;1247.0161694692265;37773.4726185947;16.237594710761805;0.18857758620689657
5;1;0.4;6;252.9974801872037;845.1187933587432;32518.709367043844;13.978619517181507;0.14816810344827588
1;4;0.26;7;247.24842175970224;474.8120287395942;15198.462174817265;6.5333186987387135;0.10775862068965518
3;3;0.38;5;264.9091700967101;1030.426342826794;30725.355557949366;13.207781369503317;0.10775862068965518
6;5;0.58;3;258.36338385987955;942.7277345535764;28842.373430343232;12.398371069513274;0.1248100788004158
7;5;0.81;2;261.20360165126226;1051.386844787988;25924.553097970453;11.144214205454137;0.12122844827586207
7;6;1.06;2;195.9320550995072;1179.8815812038529;25970.600993645545;11.164116726093166;0.13360528214077838
8;6;1.31;3;263.65538639060355;1358.1705262359305;29937.04933808133;12.869179623769636;0.14816810344827586
5;1;0.42;3;269.5210961881569;854.2728699695181;29961.957051633835;12.87957532944775;0.10775862068965518
2;1;0.04;6;246.62908796905654;800.859274933936;29414.28009269984;12.644080728295485;0.10775862068965517
5;3;0.09;5;272.86812760436237;765.0831084976264;32593.664438458192;14.010695967244622;0.13469827586206898
7;4;0.22;3;271.37503270472035;613.483459381053;26094.3582634021;11.216977926263015;0.13469827586206898
6;5;0.43;3;266.24044254768864;896.9056828434989;25921.22285864275;11.142666311699987;0.12122844827586207
7;6;0.69;3;257.3384300500113;1147.856065544829;26515.500444423327;11.39832380301997;0.13469827586206898
10;7;0.99;1;260.0064890826827;1380.891517331773;32615.59301438262;14.020534043813157;0.14816810344827586
11;8;1.31;2;275.30245154425324;1705.2928107449907;43445.726330642785;18.675998721510624;0.17510775862068967
9;7;1.66;3;272.92430084444527;1646.5700733767262;46322.547866465415;19.91255043054906;0.1616379310344828
7;1;0.59;3;260.2153975374197;867.8520091522395;23390.28288306312;10.05475373857255;0.13469827586206898
2;2;0.2;6;264.4861046905054;490.91615115726836;19700.146498912873;8.468324520652654;0.11135472851154414
5;6;0.27;5;192.8873741042236;691.0901122233763;17204.076163153608;7.395552283551958;0.13469827586206898
9;5;0.49;2;204.38962588936155;1287.555121167412;38605.38982760708;16.59515063852122;0.14816810344827588
9;6;0.79;2;201.23283044130906;1268.4663018840415;29558.334234938084;12.706303004268353;0.14816810344827586
8;9;1.14;3;246.44986617841295;1269.1934578843118;23372.82372950448;10.047523548992489;0.14816810344827586
13;10;1.57;1;264.4821640474879;1725.5696966092073;34844.70431381119;14.978943012062874;0.18857758620689657
15;11;2.02;1;268.37477607624265;2205.9414480387813;51066.82181438281;21.95227359377371;0.21551724137931033
14;10;2.48;2;243.93054386754346;1857.0581764967467;40923.89076383841;17.592128827160856;0.21551724137931036
12;5;1.36;3;274.6684232055268;1097.1501123356584;32894.963429874144;14.140444404285077;0.20204741379310345
7;5;0.55;7;276.0755821270678;1295.4912320862745;43368.202223516964;18.642455004535268;0.18857758620689657
7;6;0.56;6;263.1319719711707;1159.3803970682109;28433.535021442684;12.222773192382888;0.1788039495696302
7;9;0.85;6;267.37362350641234;1651.7734829091282;40772.04357774617;17.526723737735615;0.17955714528248007
9;9;1.25;4;207.6392958367036;1721.340009781607;40367.093214409746;17.352685250600125;0.17705390437018423
11;10;1.7;3;209.40940754726745;1888.7429533138425;47817.27363829555;20.55519308565102;0.18857758620689655
15;11;2.21;1;265.9601885334158;2117.512044243209;43231.70063356695;18.584333780556985;0.2155172413793104
17;13;2.79;1;266.54070016085325;2263.6950580284306;51289.990868895555;22.048224035248946;0.24245689655172417
16;15;3.45;2;242.58790088382642;2320.7347446066847;45162.4480422416;19.41432913145277;0.24245689655172414
13;6;2.31;2;259.07112770959026;1641.5424882885297;36885.29431380907;15.856035029394377;0.20204741379310345
8;3;1.32;6;263.5954737235656;1305.9672940285147;35546.22695036493;15.280260559331658;0.1897358733293353
6;3;0.77;6;265.0206516231488;1163.6052823193927;38793.8184849623;16.67609433032266;0.16163793103448276
8;4;0.58;5;267.69183248497694;1223.0714583177976;37405.0517253444;16.07916792416733;0.17510775862068967
9;5;0.6;4;265.34710653226637;1058.501524220072;32108.96851359481;13.802581651238173;0.180013381279655
10;7;0.9;3;273.81052713618993;1249.1375783910803;37746.69465549612;16.22597663879202;0.17510775862068967
5;7;1.25;6;203.3138224673316;1550.9739255107665;35839.50423553599;15.406423510758684;0.14816810344827586
7;8;1.61;4;258.9905940175274;1382.2086987911257;31975.72723204217;13.745552693278974;0.14816810344827586
10;8;2.01;1;233.42820838306045;1303.582464027029;22225.081524876055;9.554192087329913;0.14816810344827586
5;1;0.86;3;262.71101263046216;838.6587026016032;26156.944675808016;11.243964789224194;0.11120053597206761
2;3;0.37;6;250.46260948428298;762.0043445116205;23460.63659781684;10.084898531108635;0.10775862068965518
3;4;0.29;5;266.906303241371;809.5562083133711;30967.639214642993;13.311785889264701;0.10775862068965518
6;3;0.44;3;270.7996758206058;1002.6973782282621;30524.89306239303;13.12160512315766;0.12122844827586207
8;5;0.68;1;243.70444187718454;593.9777355272226;14839.387896650183;6.3790218867531925;0.12122844827586207
9;8;0.99;2;200.46740508692324;1383.7349230250443;29213.50216513076;12.558179911836504;0.14816810344827586
14;9;1.34;1;209.29782666834672;2003.3337274025664;47905.70022107799;20.593302910936224;0.20204741379310345
16;9;1.71;1;275.2168768133067;1845.8294654977026;45473.34400384485;19.54766056280144;0.22898706896551724
16;11;2.19;2;260.54046174342557;1746.3483607435442;36694.68836068711;15.774149069846732;0.24245689655172414
14;5;1.09;2;265.1020749106132;1361.4933026197139;37249.217336797774;16.012296196945492;0.21699677120942035
8;4;0.5;7;268.47617358351624;1373.9131623497306;44165.03064097385;18.98504550733792;0.20436614027248334
5;5;0.42;7;256.9915964360485;1043.2440255567756;25613.640241802987;11.010625878205575;0.17113391477205342
5;5;0.63;6;279.1997010988873;1353.3500301309477;44100.09374379419;18.957073299826227;0.14816810344827586
4;5;0.88;6;199.0486021555775;1088.9077620038051;22629.482541081812;9.727876880694698;0.13469827586206898
8;8;1.19;3;246.72834400452598;1095.1892330831288;20651.99688442616;8.877878572635115;0.14816810344827586
12;9;1.57;1;259.05780887591453;1536.598430607134;33341.19700440607;14.332544438013915;0.17510775862068967
15;9;2.02;1;273.0299484976712;2130.5023866266706;50182.268912026644;21.571968635566215;0.21551724137931033
15;11;2.5;1;264.22978764432776;1833.1783187359547;41352.025771291126;17.77621040985187;0.21551724137931033
13;5;1.37;2;275.3070807896713;1701.7488237616292;45096.57262215089;19.385648384248643;0.20274205695557446
7;4;0.67;6;268.12210465705857;1109.7782572227093;38106.030136639354;16.380432117361682;0.17510775862068967
4;5;0.47;7;267.5555852200026;1168.1815737127552;33431.31994137726;14.371026288827558;0.14816810344827586
4;5;0.63;6;267.3853109470904;1164.875592913459;31926.08067034727;13.724011930610075;0.13469827586206898
8;6;0.92;2;208.92928986460353;1337.0647107407888;39942.02042378969;17.169708639773166;0.14417631478438148
8;6;1.22;3;198.64005222753428;1247.0437318164304;26801.298615599808;11.521208838308274;0.14816810344827586
13;9;1.62;1;260.552397828563;1364.7973733659485;30785.839693030863;13.234025454115638;0.18857758620689657
13;10;2.09;1;256.64950443742055;1629.4424906373906;31644.1547147795;13.603185588626795;0.18857758620689657
13;13;2.65;2;199.3982024691726;1982.251065902094;39039.83109354369;16.782393351784698;0.20204741379310345
10;4;1.4;2;199.6965616140407;1465.6898231445116;36876.24940160957;15.8520203975528;0.16163793103448276
4;1;0.5;6;277.2315216441815;1159.107713432932;42083.87272789457;18.09028458608591;0.13613617533553168
1;1;0.12;6;208.87751188554606;568.966552887585;24977.12119181685;10.73661257759515;0.09526583035702856
2;3;0.21;5;187.08451054110887;726.9700404040642;14365.424195216914;6.175399961761762;0.09428879310344829
5;4;0.39;3;208.93280504040013;835.398038090477;32253.035628642647;13.86430663883263;0.10775862068965518
9;5;0.6;0;185.08212113210308;806.9370696288852;13489.953600764742;5.799120530625478;0.12122844827586207
9;7;0.91;1;203.08691122050868;1260.6856729938834;31896.46565175686;13.711320590534271;0.13469827586206898
11;7;1.26;1;265.29543748168095;1653.269661114312;39265.72820038456;16.87924651972635;0.16163793103448276
11;8;1.64;1;248.973020520999;1398.377581347031;34710.977357090494;14.92122488870182;0.16163793103448276
9;2;0.72;2;265.54072791471594;1074.9620720186797;33603.65700629703;14.445060293515448;0.14816810344827586
1;3;0.19;7;251.55855227981718;610.9661556337237;21674.948634596025;9.317336349681145;0.10775862068965518
1;3;0.26;7;179.901755706024;564.4865788293585;15090.064390990188;6.486758433749271;0.08081896551724138
3;3;0.41;3;122.71061392526916;622.1071312670757;11568.545043269673;4.973092489304677;0.08081896551724138
10;6;0.6;1;262.0583585558652;1201.7392458873555;28489.72189376822;12.246941089551584;0.14816810344827586
13;7;0.86;0;263.1684640029681;1169.319513113985;31010.22619727172;13.330343521625078;0.17510775862068967
11;7;1.18;2;258.04703016866347;1536.161882124387;37123.8540086196;15.958480557720687;0.17510775862068967
11;9;1.59;3;202.3922454628178;1495.895860188305;35564.45357982927;15.288173271785915;0.18857758620689655
15;11;2.09;1;192.73320742825706;1619.8314848961547;28750.470441863792;12.359301885550012;0.21551724137931036
10;7;1.32;4;276.2292036093246;1553.4071420053747;43126.24499012393;18.538610554383194;0.18857758620689655
7;2;1.03;7;280.3674054054828;1607.5726672289297;51249.70314997978;22.030475369492386;0.18857758620689657
8;3;0.77;5;273.04423492972614;999.1542081217377;37500.12939692915;16.119891566935713;0.17510775862068964
6;6;0.71;5;190.64423731406123;804.1311459674715;21349.25080431535;9.177412470830268;0.15735576010890193
5;7;0.77;6;258.15727969144575;1430.2502689109338;36044.2837084542;15.494396851802865;0.15463898412519234
10;7;1.07;3;269.62448209794314;1702.7134616765802;41420.69210502254;17.805557205030137;0.17510775862068967
9;7;1.4;2;271.87570883471443;1484.2196733339358;41840.611459934276;17.985913957998164;0.15348419343762373
10;8;1.76;2;199.01440211241186;1531.7382451614858;33007.12276296347;14.188946246158176;0.16877401335615866
11;9;2.16;3;268.0823227228341;1808.2029099977362;49555.36202171713;21.302261428981957;0.18857758620689657
7;2;0.93;4;260.9612812115218;957.8672809530822;24885.81358530907;10.697683671113968;0.14816810344827586
1;3;0.17;7;260.2964483957545;631.6648573521439;22828.85230874433;9.813278933473365;0.10775862068965518
3;5;0.34;6;197.08046006123251;1000.1742358323334;28630.949520343274;12.307513805845812;0.12122844827586209
7;6;0.56;3;260.579713731888;1147.8733610872262;31708.361522857464;13.630422064236404;0.13469827586206898
8;6;0.85;1;253.61375177609668;1035.920690332879;26656.77087205187;11.458947689375846;0.12122844827586207
5;6;1.15;3;124.855929168797;1120.8884800754727;19217.753552029822;8.261393878297037;0.10775862068965518
10;8;1.49;1;195.78651391184331;1504.5468152417166;35892.65683398138;15.429251852538338;0.14816810344827588
13;9;1.87;0;200.65410544215507;1569.9305739376912;33549.02065567174;14.421889936377347;0.17510775862068964
15;10;2.35;0;201.50764321307724;1683.5144926982755;36377.637775729425;15.63784238252659;0.20204741379310345
11;3;1.16;2;210.5718492119887;1403.1675869776375;39529.7489928592;16.99257559649748;0.17510775862068967
5;3;0.39;5;256.5689101837976;596.0924081154776;17440.88717252589;7.497303218621685;0.13469827586206898
3;4;0.29;7;274.9058807855736;1170.807034368173;38847.57655603948;16.699148123147378;0.13469827586206898
6;5;0.48;5;194.26923858254483;1282.1953655195418;34230.72413467313;14.714687661940163;0.14816810344827586
12;7;0.78;1;213.456565773931;1355.727621257188;41906.803220567665;18.014255068080924;0.17510775862068967
12;8;1.13;2;267.6691720193559;1725.5416323957943;38119.54294901162;16.38660095709585;0.19247471055005444
13;10;1.56;3;276.2622021549222;1888.4820609507606;50200.56252556638;21.579684138206954;0.21551724137931036
12;11;2.06;3;258.8732280271863;2195.6540530868033;47325.92061532154;20.344223704704767;0.20204741379310343
15;12;2.61;2;267.40311375182523;2071.0361289157613;42796.54201429374;18.397209827714285;0.22898706896551724
12;4;1.75;2;278.705864008248;1385.5825618817444;42921.11433057125;18.450314269497728;0.18857758620689657
4;3;0.97;6;257.1774086864106;695.7366180564115;26330.52937809675;11.318463774040627;0.13469827586206898
4;4;0.52;5;254.19154613151508;719.924158586959;20727.380864001403;8.910018145997167;0.12147419837454006
5;5;0.52;6;205.8863678019177;1343.422575177792;37263.8032314072;16.018505343067382;0.14816810344827586
9;7;0.76;3;211.266914953653;1240.590320376989;35142.63882085295;15.106647157603955;0.16163793103448276
11;8;1.12;2;264.4986568989873;1369.2474790757108;33601.953440533995;14.444505437502738;0.17510775862068967
14;10;1.54;1;259.5528836319013;1766.8911218677338;37749.895637743684;16.227785791335652;0.20204741379310345
11;11;2.0;3;203.9210365042781;1958.1927109076025;42629.58267672955;18.325400242105868;0.18857758620689657
15;12;2.52;1;196.0724065130925;1825.7029908039442;35242.434863681476;15.150000860556409;0.21551724137931036
12;5;1.34;2;203.31414919830766;1301.170610578085;31605.281989258332;13.586283356359061;0.18857758620689655
5;2;0.62;6;257.86744206095153;951.1011650453904;29424.092316450377;12.648413616532128;0.1562969502434264
3;4;0.36;7;261.47398844362493;653.5971858136678;19122.129008250686;8.219994592551666;0.13620835056621186
6;6;0.47;4;259.74002925575144;1097.2050023288157;31117.527475707404;13.37643602575249;0.14006475080840597
6;5;0.69;4;254.02345867733698;1239.124932386535;27674.559514155815;11.896567874842646;0.13469827586206898
8;7;0.97;3;261.2731774679795;1445.1499501561802;37932.60354445989;16.30607973225287;0.15385309979032102
11;7;1.27;2;269.19128094558096;1695.356337592445;45999.94191614145;19.77389919912652;0.17510775862068967
11;8;1.64;2;262.9690176758543;1612.1151249550362;40329.36282673168;17.336424703485726;0.18798443368974793
10;10;2.05;4;253.58930587409947;1735.6039817323635;31996.935999892325;13.75486349721173;0.18857758620689657
9;2;1.07;3;277.0714453441914;1135.4843695810423;36152.89522183944;15.540850336029704;0.16163793103448276
2;1;0.37;7;190.13684854336236;631.158355014691;22050.79125130865;9.478835856583233;0.12122844827586207
4;4;0.18;6;200.20903501998026;927.6218635067214;33251.01952409791;14.293370908860219;0.13469827586206898
6;4;0.29;4;198.69888935791184;1055.2130783829718;25959.16162424991;11.159092050091648;0.13469827586206898
7;5;0.51;3;205.80531272447143;885.7749054372907;30248.873552164187;13.002917219972606;0.13469827586206898
9;8;0.79;3;212.4390106544779;1552.7569628971064;43564.519420191544;18.72694363150722;0.16163793103448273
11;8;1.14;3;272.4516543922285;1722.8329168189334;47490.50634517887;20.41467059247067;0.18857758620689657
14;8;1.53;1;210.00631304994926;1700.1368199380536;46935.52771518438;20.176110655058704;0.20204741379310348
15;11;2.04;2;267.0279238830619;1736.737075337982;38098.1565214405;16.37746752238522;0.22898706896551727
11;4;1.16;4;277.1918565451173;1698.4235431406646;48826.615694352506;20.98902574405398;0.20204741379310345
6;2;0.62;8;264.43587287939425;1020.9297485118825;34004.49118460978;14.617337214749252;0.18857758620689657
5;4;0.44;6;267.682937977087;813.8784809522211;27891.02711435863;11.989334829511858;0.14816810344827588
4;6;0.52;5;130.5261407529076;870.0033888020355;19961.718942882235;8.58102335696212;0.12122844827586207
9;7;0.87;2;191.32772359915646;1273.0305047860047;22626.903213821905;9.726898277626706;0.14816810344827586
16;9;1.3;0;281.9563862985822;1987.2653201632497;52869.52943512243;22.726945746734437;0.21551724137931033
16;10;1.77;1;275.2085458573801;1948.8477671712135;48255.30458747899;20.743559243150102;0.22898706896551727
14;13;2.37;3;202.37388977908435;1931.205941166861;40259.71458348367;17.306728386926597;0.22898706896551724
15;14;3.05;3;258.9237769173886;2069.0289492795564;37444.451809151535;16.096667678967;0.24245689655172414
13;7;2.07;2;262.65529173449;1706.5930065848147;41291.279832034124;17.749985229671836;0.20204741379310343
5;1;1.05;7;266.5945507508015;1354.7869244204899;50569.17816633759;21.737797419183362;0.16163793103448276
3;3;0.51;7;252.92405725323312;638.2895315090818;19623.71349300407;8.435585836131212;0.13469827586206898
3;3;0.35;5;202.38206279418995;816.9646641901652;25201.532248326974;10.833282167773387;0.10775862068965518
1;4;0.47;6;140.70331412109834;812.1071609336249;21760.427391358564;9.354101613718294;0.09428879310344829
7;6;0.7;2;194.09900699982;1050.514309262833;26348.97942306935;11.326651165390057;0.12122844827586207
11;7;1.01;0;200.99993857599188;1423.3637670643334;32771.75017136268;14.087673591810098;0.14816810344827588
13;9;1.4;0;272.193009345017;1796.8579543663932;46661.53157040428;20.058371512338397;0.17510775862068967
16;10;1.81;1;267.71289819058194;2045.4982181994765;47181.98596869357;20.28223767555773;0.22898706896551724
13;3;0.75;2;270.85078374274036;1268.5971437946585;34223.02740969532;14.711424605773999;0.20204741379310345
8;4;0.31;7;288.0885234922366;1655.3665397056652;60889.83256029115;26.17420170029613;0.20204741379310345
7;5;0.35;7;273.2066221795179;1155.682997414435;38537.96613729269;16.56605853156345;0.18857758620689657
9;6;0.62;5;272.678796141347;1276.4634692404634;43818.56287242562;18.836033815125663;0.18857758620689657
9;9;1.0;5;261.67117383818106;1473.170905993574;30619.79289056357;13.162752352791552;0.18857758620689657
10;9;1.42;4;210.59197184372545;1911.1219363447333;47042.60571563209;20.222218570745202;0.18857758620689655
13;11;1.89;3;201.01030789185688;1820.9338933163972;37460.806661913855;16.10354299929608;0.21551724137931036
17;14;2.49;1;268.3476907304372;2188.0022168859828;50149.20490478898;21.557781727143286;0.24245689655172414
18;14;3.17;1;260.6021435484551;2382.4712748767533;46350.79043103771;19.92520304961647;0.25592672413793105
12;7;2.05;4;265.59532347878144;1749.3406992307368;46376.21080809175;19.935709096397606;0.21551724137931033
8;3;1.12;6;263.32253803509434;1254.9674383348984;32244.163731198652;13.860824524594332;0.18857758620689655
2;3;0.56;9;268.7421746595712;1088.9991374484089;41908.2215631865;18.01470322668993;0.14816810344827588
2;5;0.48;8;196.0252555058034;873.8665728323225;20915.550188426427;8.991019843109132;0.13469827586206898
6;6;0.69;4;264.45092220944014;1106.4880330748038;30832.869366193125;13.254086630889013;0.13469827586206898
8;6;0.97;3;263.89119746215715;1165.2611463575308;29904.82617634962;12.85519613883682;0.14816810344827586
10;8;1.33;1;250.92879638547282;1099.5024538450175;20327.28407240513;8.738305667733854;0.14816810344827588
8;8;1.73;3;257.11250013886774;1586.265923841612;29032.356751776555;12.48045388268479;0.14816810344827588
8;8;2.13;3;261.76479569136876;1607.751677824096;34856.28021150548;14.983875916221798;0.14816810344827588
7;2;0.83;2;241.18072436320816;952.6440901969636;29992.77384769458;12.892856691567784;0.12122844827586207
1;3;0.11;6;256.20062438213625;625.832119644995;19168.966830328576;8.240057403274367;0.10619455074506702
2;2;0.21;5;207.21127575553732;799.0445044234202;29229.487884574413;12.564653255633521;0.09428879310344829
5;3;0.31;4;200.63688916107816;834.8141225491124;25070.82221590901;10.777105791155089;0.12122844827586209
8;4;0.48;1;262.55297468674655;861.638373646621;25619.063964592802;11.012829510063229;0.12133132422105274
6;6;0.71;2;187.09402347047993;912.4253512597056;19210.21910815726;8.258017738767434;0.1130337482474813
7;6;1.0;2;267.93978861124486;1423.4632044570599;35196.50241157434;15.129928246509026;0.12122844827586207
10;6;1.3;1;206.055678113243;1455.7821196006512;33859.64418396923;14.55536185179226;0.14816810344827586
10;7;1.62;2;258.7830537860402;1288.6498892262057;28577.689491490702;12.284903252803849;0.16163793103448276
9;1;0.47;2;272.6470486847437;991.3062804019985;35735.81626142177;15.361516802622774;0.14816810344827586
4;3;0.15;6;264.69804573423147;811.4257419023949;26857.659051122395;11.545149923981214;0.13469827586206898
3;4;0.18;6;194.51722267896912;858.5390028381688;26288.649108544367;11.300586366504202;0.12122844827586207
8;5;0.36;4;270.27484766704583;1200.7742798810896;33815.6001159912;14.53621554333982;0.16163793103448276
14;8;0.68;1;260.3487599059998;1367.509544613269;28517.288748192856;12.258914231487369;0.20204741379310345
13;9;1.1;2;278.5237766535877;1970.824813401178;54961.31231766528;23.62607321056778;0.20204741379310345
12;9;1.55;4;275.5820685048749;2168.1295452175896;57942.906587398975;24.907817782941557;0.21551724137931033
14;10;2.05;3;258.4179222665015;2039.9378634192426;37181.1207842605;15.983465272485878;0.22898706896551724
18;14;2.66;2;264.06200246615265;2428.1967828689826;52276.001873949615;22.47217026202105;0.26939655172413796
16;5;1.69;3;270.5779230241593;1725.7273739240297;43089.998547193776;18.52315197761922;0.25797420684134115
10;1;0.83;6;250.70024843807184;1426.730755502866;36526.972990980634;15.701925775962517;0.2197235302997711
7;4;0.44;7;259.79348760714356;1232.6314073845936;37529.778770267614;16.132784468331202;0.18857758620689657
4;4;0.38;7;275.1217049212041;1368.3510916956425;43844.625342998625;18.84726990900957;0.14816810344827586
6;4;0.48;6;272.9250691883716;1279.8719630896965;36022.09922536086;15.48474395883418;0.16163793103448276
9;5;0.67;4;274.22742054484775;1303.7446544189959;43632.72879140316;18.756109556162713;0.17510775862068967
9;7;0.97;3;259.67100460118627;1017.2528540730154;28039.4676114074;12.05327614658563;0.16163793103448276
11;9;1.36;2;137.44262078920133;1415.0998633167012;29030.19853660057;12.479401646328657;0.17510775862068967
12;10;1.83;2;132.43550584117304;1572.5787863676128;30577.954070116757;13.144807824859555;0.18857758620689657
9;3;0.87;3;205.50493957756345;1242.5332854159183;33050.066033947995;14.207228539318749;0.16238510681069254
2;1;0.28;7;204.7132979507483;859.8661273514899;29937.219322958954;12.86899947555461;0.13395775310817482
2;2;0.14;7;278.1073011605419;895.824411519989;38883.55312901989;16.714446005686987;0.12122844827586209
2;1;0.07;5;200.45836696539368;540.4648915573664;27988.059503382625;12.030878925625569;0.10714522911110526
5;3;0.16;2;244.5890617349449;668.4769428206865;18545.674057155677;7.972160663371324;0.09428879310344827
5;5;0.35;2;188.11077706161643;568.7392025279112;15516.679015077509;6.670136541066556;0.09428879310344829
9;6;0.6;1;266.5318299093978;1375.5503992044894;37551.94719425799;16.14237403565185;0.1460698356112104
10;6;0.85;2;262.9771240034997;1508.5415541488412;36902.20790702477;15.863200039094346;0.16163793103448276
8;6;1.11;3;211.1411132662694;1356.3186378728644;39658.42685079173;17.04781645735894;0.14816810344827588
7;0;0.23;2;185.42431003774203;771.6223449056122;26022.216465046527;11.186024392401201;0.12122844827586207
2;1;0.05;6;206.91335493219856;626.0969850147336;25235.16907813976;10.8476635897295;0.10775862068965518
3;2;0.1;5;214.5088007223976;1029.0989679868349;38887.49101290949;16.716195018646715;0.11040154863215777
1;1;0.15;6;201.03207598645108;707.2402043434383;26098.12347820365;11.218573585706729;0.09682431388868558
3;2;0.24;4;264.9442076030691;744.5745155924924;28772.86320548801;12.368355289330346;0.10674911276560285
3;3;0.34;4;261.8429558073641;834.3368075508317;25046.36008938317;10.766593018336787;0.09428879310344829
2;3;0.44;4;196.04750621979568;564.0757992071034;19832.87212307279;8.52540804077619;0.08081896551724138
8;3;0.56;1;206.06024163954504;913.3733695141126;28892.56852271525;12.419930368595013;0.12122844827586207
9;5;0.76;1;257.8612772127601;864.0248960474717;23856.194841925753;10.255080450724149;0.13469827586206895
5;0;0.0;3;270.40778880093706;667.2600888539957;25440.718090324437;10.935975318351527;0.10832681283316095
1;3;0.07;6;261.4544873489334;658.2594536054289;21065.19530639165;9.055202995986035;0.09428879310344827
3;3;0.18;4;203.41650356073083;763.4645514654943;24715.54460157014;10.62436532989505;0.09428879310344829
5;4;0.33;4;260.9458117503049;851.0106608400392;26740.407032399275;11.494766511836168;0.12122844827586207
10;5;0.54;1;203.6646245092808;1028.0954633961833;26774.229859798605;11.509429302873425;0.14816810344827586
