queue_average_reward;passed_cars_reward;pressure_reward;waiting_time_reward;noiseEmission_reward;COEmission_reward;CO2Emission_reward;fuel_reward;occupancy_reward;reward
-1;-1;-4;-0.11;-12.21196124;-220.1078337;-4179.296163;-1.79662738;0;-9.79662738
-1;-1;-6;-0.17;7.828045663;-161.0237936;1046.744823;0.449811097;-0.024135793;-7.550188903
-1;0;-6;-0.23;-7.559200259;-142.7207879;-8564.425267;-3.681388306;0.010665965;-8.681388306
0;-1;-6;-0.25;8.01201944;-77.23485882;10364.39729;4.455001793;0.013469828;1.455001793
0;1;-5;-0.25;-6.297664008;-53.45014225;-11721.54732;-5.038467733;0;-2.038467733
0;-2;-7;-0.25;62.40018233;151.809224;10973.64688;4.717027919;0;-1.282972081
2;2;-4;0.92;-0.731386755;312.1389187;-2368.111054;-1.017670624;0.013469828;14.98232938
1;2;-1;0.35;-8.205761852;-114.3673898;-862.2593244;-0.370733772;-0.00814929;10.62926623
0;-1;-3;-0.1;2.313371078;44.21016148;-2474.353988;-1.063563231;0.00814929;-4.063563231
-1;-2;-4;-0.12;1.946981882;156.9695646;3945.197447;1.695921679;0.013469828;-9.304078321
0;1;-2;-0.15;67.84431994;-48.84022097;7736.154557;3.325289369;0.013469828;6.325289369
0;0;-2;-0.15;1.976204121;40.33134793;850.1241666;0.365433567;0;0.365433567
-1;-3;-8;-0.16;-77.9377281;-437.750044;-16821.1414;-7.23068316;-0.040409483;-21.23068316
-1;1;-10;-0.2;-65.97561431;-325.8017554;-10454.5637;-4.494085646;-0.040409483;-6.494085646
-1;1;-11;-0.21;4.553783112;28.46232374;8849.58888;3.803976716;-0.026939655;1.803976716
4;1;-8;0.71;-3.016565943;507.524606;-3923.155539;-1.686018502;0.026939655;21.3139815
0;2;-5;0.37;17.41616875;186.6934486;12410.64279;5.33477996;0.013469828;11.33477996
-3;0;-5;-0.1;-1.272587872;8.023307465;6344.752149;2.727229192;0;-12.27277081
0;-1;-6;-0.23;-16.10548096;-367.6461642;-12496.2514;-5.37164769;0;-8.37164769
0;0;-7;-0.25;3.230088203;-390.5414094;-10135.06803;-4.356778457;-0.013469828;-4.356778457
-1;-1;-8;-0.29;12.81419354;476.3192154;14179.66714;6.095341347;0;-1.904658653
-1;0;-6;-0.35;64.65980069;-348.0277048;2932.676996;1.260388824;0.026939655;-3.739611176
-1;1;-8;-0.35;-64.57219092;-513.9384664;-15329.8842;-6.589825091;-0.040409483;-8.589825091
0;-2;-11;-0.35;-10.13991219;160.8982921;437.4427449;0.188151734;-0.013469828;-5.811848266
7;0;-9;1.34;-3.875365609;708.8084469;11004.44704;4.730660414;0.026939655;39.73066041
-1;5;-3;0.62;-5.062053001;112.8956289;-7353.149183;-3.160633886;0.013469828;6.839366114
-3;-2;-4;-0.1;70.7070191;-74.65935724;4533.255668;1.948596072;0.013469828;-19.05140393
-1;-1;-7;-0.22;-55.09508089;-209.6195828;472.594321;0.202947393;-0.026939655;-7.797052607
-1;-2;-10;-0.3;-5.119223338;-328.6577367;-10497.6131;-4.512481244;-0.013469828;-15.51248124
0;0;-9;-0.31;67.0528187;184.682644;13392.50446;5.756762217;0.013469828;5.756762217
-3;0;-11;-0.44;-3.787557807;-306.4694791;-6985.572144;-3.002911715;-0.026939655;-18.00291171
0;-1;-12;-0.5;0.713433287;-336.1361466;-5992.328888;-2.575987844;0;-5.575987844
-1;-1;-14;-0.52;9.475333044;290.5863441;12906.71712;5.54805;-0.013469828;-2.45195
7;2;-9;1.07;-6.865329916;290.5891731;-1063.346702;-0.456951562;0.040409483;40.54304844
2;4;-3;0.83;6.031180696;430.5140956;6024.35398;2.589849048;0.026939655;24.58984905
0;0;-1;0.31;-4.548391774;230.0499002;-894.437278;-0.38432113;0.013562877;-0.38432113
0;-2;-4;-0.03;-0.065879761;-65.16861145;6467.042034;2.779824189;-0.007280355;-3.220175811
-4;-1;-7;-0.15;-73.19426335;-534.7701024;-19850.67843;-8.5329959;-0.019752349;-31.5329959
-1;-1;-9;-0.23;5.007424729;28.69464834;4832.296161;2.077126539;-0.013469828;-5.922873461
0;0;-10;-0.3;-0.782851981;-343.478151;-8512.769622;-3.659433856;-0.013469828;-3.659433856
-2;1;-11;-0.35;0.586894197;-133.8858212;-63.46148801;-0.027387348;-0.026939655;-7.027387348
0;0;-12;-0.39;-1.883276645;-116.6884735;-8915.086498;-3.832106692;-0.013469828;-3.832106692
5;0;-10;1.08;5.280832456;734.1815931;17073.12185;7.33922872;0.026939655;32.33922872
-1;4;-4;0.35;4.658716872;50.86478031;3341.767001;1.436444914;0.026939655;8.436444914
0;-2;-5;-0.09;-1.83422746;27.81469924;-1325.212871;-0.569564029;0.013469828;-6.569564029
0;-1;-5;-0.25;13.14417971;126.8994802;9550.459893;4.105273539;0.013469828;1.105273539
0;-1;-5;-0.25;-1.051123715;-115.1282768;133.2919217;0.057190319;0.013469828;-2.942809681
-1;-1;-8;-0.25;-19.5492282;-467.2259258;-15479.73433;-6.654158294;-0.026939655;-14.65415829
1;1;-7;-0.25;-4.709128742;193.021622;-2563.653049;-1.101831327;0;6.898168673
-1;1;-7;-0.27;60.7322418;-152.4849002;1212.472348;0.521057247;-0.013469828;-1.478942753
0;0;-7;-0.3;16.38678125;189.0826632;10086.58793;4.335802685;0;4.335802685
4;-1;-6;1.2;-60.41607513;377.769441;7739.833156;3.327154291;0.026939655;20.32715429
-1;4;0;0.64;54.75674272;246.1746642;-3120.66943;-1.341235818;0.026939655;5.658764182
0;-4;-5;-0.14;-0.870634947;-408.9006319;-9644.69895;-4.145951217;-0.013469828;-16.14595122
-3;-1;-9;-0.17;-56.62052346;-68.86622129;6394.940861;2.748716233;-0.053676248;-15.25128377
-1;-1;-13;-0.25;-19.60989855;-302.9782776;-18043.07867;-7.755924711;-0.027142718;-15.75592471
-1;1;-14;-0.35;6.324522845;-103.7728337;6553.402538;2.816932267;-0.026939655;0.816932267
-2;2;-11;-0.39;-0.662547153;-258.6867023;-6036.487217;-2.594943219;0.013469828;-6.594943219
0;-1;-12;-0.5;66.56244011;-253.2468703;-817.6900211;-0.351628061;0;-3.351628061
-2;-2;-17;-0.56;-64.426742;-165.4487407;-3870.416737;-1.663780587;-0.040409483;-17.66378059
7;1;-15;0.95;-0.436333481;554.6737846;9602.816232;4.128006904;0.013469828;42.1280069
2;4;-8;0.88;-2.408774442;506.0973994;-1990.353619;-0.855218724;0.040409483;21.14478128
-3;0;-4;0.27;14.27115021;491.5282349;22327.57445;9.597809095;0.052547559;-5.402190905
-1;0;-5;-0.29;1.585927513;-778.8871203;-15189.17765;-6.529559987;-0.013126191;-11.52955999
1;-4;-9;-0.3;-6.815131428;13.09472667;-2353.407576;-1.011527368;0.000988115;-8.011527368
-2;1;-8;-0.33;67.14890857;-43.55171798;9736.979182;4.185325358;0;-2.814674642
1;0;-7;-0.35;-4.65601208;27.06989647;-6520.194494;-2.802630261;0.013469828;2.197369739
-1;-1;-8;-0.36;69.6991477;94.38200131;10555.60848;4.537315651;0;-3.462684349
-2;-1;-12;-0.45;-60.37607147;-615.7821377;-12075.89503;-5.191169283;-0.040409483;-18.19116928
9;1;-8;1.36;-15.55606485;952.9212645;7251.929085;3.117831085;0.037587307;51.11783109
0;4;-2;1.01;-50.34925342;186.9982801;-564.2343696;-0.2424026;0.019040802;11.7575974
-1;1;0;0.07;-3.309842813;171.6365114;5030.339679;2.162421172;0.013261353;0.162421172
1;-1;0;-0.05;53.78754394;95.37982555;-1221.233636;-0.524900682;0.023410573;1.475099318
-3;-4;-6;-0.09;11.62720958;-93.79021597;7076.069899;3.041541996;-0.031679337;-23.958458
-1;-1;-9;-0.24;-1.863175176;-131.0546019;-7378.129878;-3.171579034;-0.021211215;-11.17157903
-1;-1;-10;-0.28;-66.01149498;-387.5897064;-4938.009013;-2.122763357;0;-10.12276336
-2;2;-8;-0.34;63.05942114;-213.0433838;-1713.667231;-0.736802819;-0.007066008;-4.736802819
1;1;-7;-0.35;61.6764281;-78.61195044;1610.099705;0.692057011;0.007066008;8.692057011
6;-1;-7;0.87;-65.89373348;398.66698;-1379.795785;-0.592872697;0.013274586;26.4071273
0;4;-1;0.48;65.53439363;406.1980906;9817.66604;4.220352435;0.02326335;16.22035244
1;-1;-1;0.03;-62.46257622;304.1683674;6469.99217;2.781290591;0.005872094;4.781290591
-2;-1;-2;-0.08;8.107211339;-259.5773205;-5074.397367;-2.181336827;0.01146928;-15.18133683
-2;-1;-3;-0.13;-3.736097198;-155.518968;-1606.723049;-0.690752392;0;-13.69075239
0;-2;-7;-0.15;-68.23537284;-323.4894754;-5341.469864;-2.296214709;-0.028641868;-8.296214709
0;1;-7;-0.15;2.691737301;-57.93433279;-7977.714604;-3.429223958;-0.011767615;-0.429223958
-1;0;-7;-0.16;7.78132702;105.0121187;6997.617466;3.007955803;0;-1.992044197
0;0;-8;-0.24;-1.935280113;210.7419638;4414.140527;1.897513062;-0.013469828;1.897513062
4;0;-5;0.62;-5.605231864;390.2921107;6588.660151;2.832395133;0.040409483;22.83239513
-2;4;-1;0.13;72.90924159;-10.66099786;5805.525065;2.495439621;0;4.495439621
-2;-4;-6;-0.22;-7.387227485;-488.727599;-13096.59719;-5.629802295;-0.013469828;-27.6298023
0;-1;-8;-0.25;-57.1956049;-197.3855811;-856.1599843;-0.368202554;-0.013469828;-3.368202554
-1;0;-7;-0.3;-1.020120772;-20.08857187;-2012.17313;-0.864924113;0.013469828;-5.864924113
0;2;-4;-0.3;122.9065315;-9.196559601;3958.476196;1.70156738;0.013469828;7.70156738
0;-2;-8;-0.3;-62.35667313;-143.608235;-2890.998457;-1.242779145;-0.026939655;-7.242779145
-1;-1;-11;-0.33;-3.595962356;-92.32070201;-5006.005891;-2.151873146;-0.026939655;-10.15187315
-1;0;-14;-0.39;-5.997350278;-227.663614;-6771.817208;-2.910998966;-0.040409483;-7.910998966
6;2;-10;1.4;-9.679432836;304.7382275;-3097.224076;-1.331075053;0.026644698;34.66892495
-1;5;-3;0.68;7.409665307;390.0379634;4645.065621;1.996900313;0.024254582;11.99690031
-1;0;-1;-0.17;6.36806228;80.47412588;14079.69671;6.052101542;0.022124464;1.052101542
-2;-4;-8;-0.26;-69.60359089;-574.0900216;-16451.93948;-7.072152003;-0.032614261;-29.072152
0;-1;-10;-0.3;-0.36248905;-80.92688709;-3329.040885;-1.431045812;-0.013469828;-4.431045812
-2;0;-9;-0.34;79.27536517;186.2227769;14199.01613;6.103545052;0.013469828;-3.896454948
-2;-1;-12;-0.44;-10.85671102;-286.7723592;-8433.111498;-3.625109361;-0.026939655;-16.62510936
0;-1;-14;-0.5;-0.934797093;-411.2635415;-5392.534509;-2.318259089;-0.013469828;-5.318259089
-2;1;-16;-0.55;-43.88854151;-90.10841858;3666.323309;1.575895985;-0.040409483;-5.424104015
6;2;-13;0.85;-20.46819112;331.4560723;-6540.910202;-2.811352749;0.013469828;33.18864725
3;3;-9;0.71;-1.880118449;199.718357;-4151.373808;-1.78434813;0.013469828;22.21565187
0;1;-7;0.55;-13.94129308;33.40148182;-5942.376242;-2.554256924;0.013469828;0.445743076
0;-1;-7;0.17;22.00886957;508.9753848;20419.70223;8.777684675;0.013469828;5.777684675
-3;-1;-7;-0.12;-7.838801485;-77.28245269;752.9443282;0.323558653;0.013469828;-17.67644135
-1;-1;-10;-0.3;-2.322313244;-287.9018913;-63.09694375;-0.027291109;-0.026939655;-8.027291109
-2;-2;-13;-0.39;2.728665886;-292.8229734;-5859.428714;-2.518847963;-0.021855966;-18.51884796
-1;0;-14;-0.44;-7.133776841;-157.3490109;-6104.58251;-2.624110531;-0.005083689;-7.624110531
-4;0;-17;-0.57;12.50845177;-270.6146576;5519.089025;2.372160637;-0.040409483;-17.62783936
8;0;-14;0.91;2.983504513;479.6489699;2763.877129;1.18832821;0.037725808;41.18832821
2;5;-7;0.7;-1.384157167;203.0128593;-4713.851992;-2.026116527;0.02962333;22.97388347
-1;0;-6;0.18;-18.21461234;-151.1979022;-6126.18172;-2.63333955;0.013469828;-7.63333955
-1;1;-5;-0.08;13.49775786;154.6870703;12861.07344;5.52831847;0;3.52831847
-1;-5;-9;-0.3;-5.792564628;321.0267005;2986.392794;1.283965019;0.013469828;-18.71603498
-2;-2;-11;-0.43;73.38498258;-157.0777643;1059.338302;0.455224287;0;-15.54477571
-1;1;-12;-0.5;-8.0989811;-651.7885838;-8460.688066;-3.637219858;-0.026939655;-5.637219858
0;0;-12;-0.5;12.22727308;100.775693;8479.741873;3.645024931;0;3.645024931
-2;-1;-14;-0.56;-9.434177974;-248.2587787;-10931.48364;-4.698999244;-0.013469828;-17.69899924
10;3;-9;1.28;11.14267671;581.1481564;5847.186685;2.513759029;0.026939655;61.51375903
1;2;-5;0.94;-9.925669048;337.6596941;-8814.605571;-3.788676032;0.026939655;7.211323968
0;1;-3;0.53;-70.10284087;62.31781303;7075.312839;3.041274089;0.013469828;6.041274089
0;0;-1;-0.05;1.707656904;209.224722;2190.734892;0.941910985;0.026939655;0.941910985
-2;-2;-3;-0.09;75.04263626;281.7469735;13266.81712;5.702832262;0;-10.29716774
-4;-3;-8;-0.23;-58.54641026;-261.5520303;2898.829178;1.245814114;-0.026939655;-27.75418589
1;0;-10;-0.28;-25.7350167;-539.679154;-24957.00241;-10.72795187;-0.026939655;-5.727951868
-1;0;-12;-0.3;18.5979331;-57.94380819;17323.41338;7.446327334;-0.026939655;2.446327334
-1;0;-12;-0.37;1.819778316;60.41098487;-10543.86694;-4.532151747;-2.78E-17;-9.532151747
5;1;-9;0.84;-14.97581742;394.3551323;7922.529485;3.405694145;0.026939655;31.40569415
-1;4;-4;0.24;-3.966189284;-253.7877324;-13221.84872;-5.683493109;0.013469828;1.316506891
-3;-2;-6;-0.16;77.214725;164.6271272;14751.68255;6.3410322;0;-14.6589678
-2;-3;-11;-0.36;-62.83977041;-459.4717782;-8164.337565;-3.50970384;-0.026939655;-22.50970384
-2;-2;-15;-0.45;0.166905591;-87.72477762;-466.9385125;-0.2008032;-0.026939655;-16.2008032
0;2;-14;-0.5;52.01632483;-603.7668573;-16138.83582;-6.937522334;-0.013469828;-0.937522334
0;2;-12;-0.51;-57.30185442;193.1766236;8920.013946;3.834313089;-2.78E-17;9.834313089
-3;-4;-20;-0.61;-7.785458421;-575.4408692;-13414.75209;-5.766647317;-0.05387931;-32.76664732
-1;2;-17;-0.72;15.99931856;-8.563770353;5072.988874;2.180622847;0.013469828;3.180622847
7;1;-14;1.12;-4.394189906;580.7430362;5346.055325;2.298294484;0.026939655;40.29829448
5;4;-9;1.12;-1.190467959;346.7232239;-2500.212264;-1.074492215;0.013469828;35.92550779
-2;1;-6;0.66;2.474043192;380.024817;6860.867772;2.949387298;0.026939655;-4.050612702
-1;0;-4;0.22;-1.447479677;54.79039864;13313.27813;5.722711049;0.026939655;0.722711049
0;-1;-3;-0.25;-5.011222156;-171.9434882;-14237.65844;-6.120098175;0.026939655;-9.120098175
0;-3;-6;-0.25;20.45173436;142.6068807;14712.93887;6.324379607;0;-2.675620393
0;-1;-6;-0.3;-13.38749319;11.75538622;-9127.542348;-3.923377961;0.010295302;-6.923377961
-1;-1;-10;-0.3;-5.538503746;-300.5246902;2053.112982;0.882281394;-0.037234957;-7.117718606
1;1;-9;-0.3;0.053668789;48.146023;-5517.321714;-2.37154826;2.78E-17;5.62845174
6;-1;-8;1.26;-1.586871579;663.1315878;17191.48445;7.3900779;0.026939655;34.3900779
-3;6;-1;0.58;6.134129685;35.51919319;-11211.48018;-4.819184912;0.013469828;-1.819184912
0;-3;-3;-0.08;-1.30269037;-17.55509349;4359.752587;1.874041394;0.012465422;-7.125958606
-3;-3;-8;-0.18;4.89857579;-256.6262739;2076.206835;0.892221217;-0.025935249;-23.10777878
0;0;-7;-0.25;64.10033336;-17.26957522;450.06966;0.193509325;0.010128363;0.193509325
-1;-1;-9;-0.29;1.657107924;-29.84923957;3105.053551;1.33466374;-0.010128363;-6.66533626
-2;0;-11;-0.39;-6.77149624;-298.0186716;-4574.949941;-1.966725533;-0.026939655;-11.96672553
-1;0;-13;-0.43;-64.36325177;-450.3969278;-16483.82164;-7.08575217;-0.026939655;-12.08575217
-2;0;-14;-0.5;67.95952351;-48.6954391;8026.036961;3.449891847;-0.013469828;-6.550108153
9;2;-10;0.93;-16.07514443;409.3064423;-5195.43817;-2.232928839;0.026939655;48.76707116
1;3;-6;0.59;-46.86718434;590.1970704;16747.3186;7.199068778;0.001029731;21.19906878
-1;-1;-7;0.32;-4.568923309;101.8654602;-4272.069744;-1.836322591;0.012440096;-9.836322591
-1;0;-6;0.06;1.520071454;-14.31553568;7360.319172;3.16386368;0.013469828;-1.83613632
-2;0;-6;-0.22;-0.466441242;-277.9954676;-4286.365049;-1.842676193;0;-11.84267619
-1;-2;-8;-0.27;13.8886817;-105.3590106;1986.489814;0.853832767;0;-10.14616723
-1;0;-9;-0.32;-8.182713574;-181.3491111;-5087.278474;-2.186843128;-0.013469828;-7.186843128
0;0;-11;-0.35;-10.27435318;-385.9032134;-11016.67185;-4.735724557;-0.026939655;-4.735724557
0;-1;-12;-0.4;-5.13589095;203.3364397;-864.4912806;-0.371460171;-2.78E-17;-3.371460171
5;0;-10;0.96;5.479439136;376.3507323;6457.466034;2.776000643;0.026939655;27.77600064
0;4;-4;0.44;69.11981949;52.63629187;8027.472599;3.450547313;0.026846015;15.45054731
-2;-1;-6;0.1;-3.788728778;-16.09811005;-6737.094618;-2.895879785;-0.013376188;-15.89587979
0;-1;-8;-0.22;-66.58612261;-13.78968981;-2848.526128;-1.224416492;-0.013469828;-4.224416492
-2;-2;-13;-0.3;-10.11395188;-474.4939174;-14320.44461;-6.155911449;-0.040409483;-22.15591145
-2;1;-13;-0.37;12.69258169;-140.5293648;12433.41024;5.344319969;-0.013469828;-1.655680031
-1;1;-11;-0.45;4.109518325;344.4916452;7875.004817;3.38523856;0.013469828;1.38523856
-2;-1;-12;-0.55;125.0645812;-661.2895769;-9080.404349;-3.90354947;-2.78E-17;-16.90354947
-1;-1;-15;-0.63;-120.3299818;60.56907783;3669.403462;1.577280324;-0.026939655;-6.422719676
8;0;-13;1.11;-25.5635259;123.8739046;-18104.81299;-7.782119902;0.026939655;32.2178801
5;4;-5;0.99;7.107574283;1020.618535;15554.14084;6.686476748;0.05387931;43.68647675
-2;0;-3;0.48;22.48065373;512.5125499;25762.61358;11.07428118;0.025212545;1.07428118
-2;0;-2;0.03;50.55346069;-497.5376032;-10743.86591;-4.618508756;0.015196938;-14.61850876
-3;-2;-7;-0.23;7.991366965;-310.4950366;-3161.73293;-1.359274404;-0.040409483;-22.3592744
0;-3;-11;-0.3;-11.46695728;-154.5256514;-8020.081998;-3.44746958;-0.013469828;-12.44746958
-2;1;-12;-0.36;-65.62762609;-377.7563174;-6355.751607;-2.732215717;-0.03830335;-9.732215717
0;0;-14;-0.42;-2.950829038;17.62989439;-4844.094386;-2.082178625;-0.015575961;-2.082178625
-4;-1;-18;-0.53;9.558811377;-454.5096041;-4292.91121;-1.845614687;-0.040409483;-24.84561469
8;1;-16;0.89;-10.55934458;508.8353227;7244.776252;3.114414345;0.013469828;46.11441434
1;5;-8;0.54;4.787541712;164.8767188;-4383.678972;-1.884214443;0.036853538;18.11578556
-2;-2;-8;0.03;7.882098807;115.8408965;18260.89115;7.849469145;0.028725461;-8.150530855
-2;2;-4;-0.29;59.05132295;279.0390922;-586.1410077;-0.251784813;0.028709794;-4.251784813
-2;-3;-8;-0.41;9.882115979;-523.8786293;601.3676059;0.258174714;-0.013469828;-18.74182529
0;-3;-12;-0.48;-71.20856526;-135.8289657;-10736.95097;-4.615336435;-0.013469828;-13.61533644
-1;0;-14;-0.5;1.921952344;-349.9272058;-2646.080415;-1.137641669;-0.026939655;-6.137641669
0;1;-14;-0.51;61.63409832;-39.29500754;-2047.438718;-0.880085264;-0.013469828;2.119914736
-1;-1;-17;-0.57;-61.08696648;146.2627183;5049.73641;2.170691695;-0.026939655;-5.829308305
6;1;-15;1.29;-15.05704366;274.7797661;-6586.027562;-2.8307672;0.013469828;30.1692328
2;5;-8;1.25;0.43672089;413.7434068;-515.7734269;-0.221422308;0.026939655;24.77857769
-2;0;-7;0.43;9.820092146;317.9028887;15900.23282;6.834844661;0.013469828;-3.165155339
-2;0;-6;-0.29;-9.902204365;-586.130562;-16225.58896;-6.974808159;0.011509661;-16.97480816
0;-4;-10;-0.4;8.021725301;-115.5972925;2118.220777;0.910332466;0.001960167;-11.08966753
-1;0;-11;-0.44;5.545416355;14.96250677;9508.093948;4.087026741;-0.013469828;-0.912973259
-2;-1;-14;-0.5;-0.460990981;-279.8094525;-6636.693547;-2.852942136;-0.026939655;-15.85294214
-1;1;-14;-0.52;-2.912290652;-227.8307657;-7518.985492;-3.232164604;-0.013469828;-5.232164604
-1;0;-15;-0.58;-1.941236427;-195.4904855;-243.9418469;-0.104928461;-0.013469828;-5.104928461
8;0;-13;1.11;-11.24159409;611.3395994;-2641.435645;-1.134980571;0.024774744;38.86501943
1;3;-9;0.99;24.91301223;539.0132988;17493.8403;7.519933379;0.013230374;21.51993338
-2;-1;-10;0.38;-15.69735173;-73.78616994;-6663.244426;-2.864213645;0.002404365;-15.86421364
-1;0;-9;-0.1;0.480931356;-89.56087116;1760.354944;0.75663106;0.013469828;-4.24336894
-1;0;-7;-0.29;14.0579062;325.9003942;19345.97689;8.315969432;0.026939655;3.315969432
-1;-1;-8;-0.44;65.31530815;-418.6995914;-5920.418701;-2.545167846;0;-10.54516785
-1;-4;-13;-0.5;-2.590316555;-292.6682751;-3931.269554;-1.689988091;-0.013469828;-18.68998809
-1;1;-14;-0.52;-74.5918855;-280.2786117;-14327.30459;-6.158725951;-0.026939655;-8.158725951
-2;1;-15;-0.57;-2.725345212;-361.0285194;-8218.993081;-3.533052928;-0.026939655;-10.53305293
9;1;-13;1.19;0.34803625;526.7676969;-1055.727243;-0.453466164;0.013469828;47.54653384
1;3;-7;1.08;19.74844443;873.2797241;27561.55233;11.84768066;0.034890327;25.84768066
0;-1;-7;0.4;-5.730673186;-97.32481895;-4426.078294;-1.902543777;0.018988984;-4.902543777
-1;2;-3;0.07;61.33270425;101.2457538;2514.343946;1.080801963;0.026939655;2.080801963
-2;-1;-5;-0.19;-12.78915057;-161.1652707;-4148.14626;-1.783099643;-0.013469828;-14.78309964
0;-4;-10;-0.28;-55.44188981;-167.1134711;-5799.341774;-2.492912714;-0.013469828;-14.49291271
-3;0;-11;-0.38;1.509309215;-58.30106541;2677.373965;1.150817685;-0.013469828;-13.84918231
-2;1;-12;-0.45;0.822450764;-667.5940136;-10508.10238;-4.517290855;-0.026939655;-11.51729085
2;1;-11;-0.45;-9.29023645;37.975643;-2257.609483;-0.970395297;0;12.0296047
4;-1;-12;0.98;-9.290599812;345.9903791;-2466.694532;-1.06008786;2.78E-17;15.93991214
3;5;-5;0.37;3.559960454;485.5271047;5912.912023;2.541968877;0.026939655;32.54196888
-1;-4;-8;0.28;3.779665193;397.4131912;12840.3049;5.519599764;0.013469828;-11.48040024
-3;1;-8;0;0.403937245;-529.8844055;-10553.0494;-4.536556514;-0.013469828;-16.53655651
-1;-1;-8;-0.25;-1.024931513;-142.6687192;-2202.065718;-0.946598677;0.013469828;-8.946598677
-3;-1;-10;-0.4;18.02656778;-144.8665204;14516.49432;6.239657282;-0.013469828;-11.76034272
1;0;-11;-0.45;-25.17158721;-515.2270494;-27471.02894;-11.80851611;-0.013469828;-6.808516109
-1;0;-11;-0.46;77.24220391;325.1293593;17761.45806;7.6348245;2.78E-17;2.6348245
-1;-1;-15;-0.55;-0.31682896;-263.6599812;-2261.662084;-0.9723112;-0.040409483;-8.9723112
6;1;-12;1;-68.73672188;609.2125096;726.4652285;0.312620475;0.026939655;33.31262048
3;5;-5;0.96;-8.598279648;78.86934322;-9957.602892;-4.280141806;0.026939655;25.71985819
-1;-2;-4;0.4;35.38056847;435.0209225;21624.85539;9.295618278;0.030984714;-1.704381722
-1;0;-3;-0.12;52.93159487;37.19498418;5499.914997;2.364097171;0.010539719;-2.635902829
-1;-2;-5;-0.22;-5.037589889;7.941803318;1837.70161;0.789974584;0.012354877;-10.21002542
-2;-2;-8;-0.29;-0.700540805;-346.3432681;-2487.471656;-1.069462812;-0.013469828;-17.06946281
-1;-1;-13;-0.33;-74.68501747;-413.3898944;-12645.30607;-5.435788369;-0.05387931;-13.43578837
-1;0;-14;-0.37;2.62278276;-65.43699997;-238.8211647;-0.102681592;-0.013469828;-5.102681592
-2;1;-15;-0.43;0.905978199;10.958038;-150.1595017;-0.064539697;-0.026939655;-7.064539697
5;1;-11;0.94;10.41594762;758.122367;11359.0358;4.883093533;0.040409483;32.88309353
2;2;-6;0.36;-8.597999101;-4.910262557;-4716.089575;-2.027166442;0.031309473;13.97283356
-1;0;-6;0.15;15.3842874;-272.2488474;4194.719818;1.802837796;0.005503338;-3.197162204
-1;-1;-7;-0.09;-12.78012368;-9.899113405;-8556.052722;-3.677738425;0.003596672;-11.67773842
-1;-1;-9;-0.24;7.955962231;53.46298138;9109.188654;3.915569153;-0.013469828;-4.084430847
-1;-1;-10;-0.35;55.74404809;-346.787023;-7799.950132;-3.352977405;-0.009464958;-11.3529774
1;1;-10;-0.35;-2.505334369;0.438971237;-1333.190835;-0.573058969;-0.00400487;7.426941031
-2;0;-10;-0.38;19.2292255;132.6152579;10793.17436;4.63944366;0;-5.36055634
-3;-2;-15;-0.55;-25.20326556;-621.7332331;-20899.56731;-8.98393569;-0.040409483;-29.98393569
9;1;-15;1.3;-3.41328481;257.5411537;-6550.996186;-2.815774046;-0.013469828;45.18422595
2;4;-11;0.78;-64.89501108;441.9851175;5973.690996;2.568019818;-0.010607904;24.56801982
